State Code,State Name,County Code,County Name,Year,"Total Population total population of area, in thousands","Public Supply population served by groundwater, in thousands","Public Supply population served by surface water, in thousands","Public Supply total population served, in thousands","Public Supply self-supplied groundwater withdrawals, fresh, in Mgal/d","Public Supply self-supplied groundwater withdrawals, saline, in Mgal/d","Public Supply total self-supplied withdrawals, groundwater, in Mgal/d","Public Supply self-supplied surface-water withdrawals, fresh, in Mgal/d","Public Supply self-supplied surface-water withdrawals, saline, in Mgal/d","Public Supply total self-supplied withdrawals, surface water, in Mgal/d","Public Supply total self-supplied withdrawals, fresh, in Mgal/d","Public Supply total self-supplied withdrawals, saline, in Mgal/d","Public Supply total self-supplied withdrawals, total, in Mgal/d","Public Supply deliveries to domestic, in Mgal/d","Public Supply per capita use, in gallons/person/day","Domestic self-supplied groundwater withdrawals, fresh, in Mgal/d","Domestic self-supplied surface-water withdrawals, fresh, in Mgal/d","Domestic total self-supplied withdrawals, fresh, in Mgal/d","Domestic self-supplied population, in thousands","Domestic deliveries from public supply, in Mgal/d","Domestic per capita use, public-supplied, in gallons/person/day","Domestic total self-supplied withdrawals plus deliveries, in Mgal/d","Domestic per capita use, self-supplied, in gallons/person/day","Industrial self-supplied groundwater withdrawals, fresh, in Mgal/d","Industrial self-supplied groundwater withdrawals, saline, in Mgal/d","Industrial total self-supplied withdrawals, groundwater, in Mgal/d","Industrial self-supplied surface-water withdrawals, fresh, in Mgal/d","Industrial self-supplied surface-water withdrawals, saline, in Mgal/d","Industrial total self-supplied withdrawals, surface water, in Mgal/d","Industrial total self-supplied withdrawals, fresh, in Mgal/d","Industrial total self-supplied withdrawals, saline, in Mgal/d","Industrial total self-supplied withdrawals, in Mgal/d","Industrial reclaimed wastewater, in Mgal/d","Total Thermoelectric Power self-supplied groundwater withdrawals, fresh, in Mgal/d","Total Thermoelectric Power self-supplied groundwater withdrawals, saline, in Mgal/d","Total Thermoelectric Power total self-supplied withdrawals, groundwater, in Mgal/d","Total Thermoelectric Power self-supplied surface-water withdrawals, fresh, in Mgal/d","Total Thermoelectric Power self-supplied surface-water withdrawals, saline, in Mgal/d","Total Thermoelectric Power total self-supplied withdrawals, surface water, in Mgal/d","Total Thermoelectric Power total self-supplied withdrawals, fresh, in Mgal/d","Total Thermoelectric Power total self-supplied withdrawals, saline, in Mgal/d","Total Thermoelectric Power total self-supplied withdrawals, total, in Mgal/d","Total Thermoelectric Power consumptive use, fresh, in Mgal/d","Total Thermoelectric Power consumptive use, saline, in Mgal/d","Total Thermoelectric Power total consumptive use, in Mgal/d","Total Thermoelectric Power power generated, in gigawatt-hours","Thermoelectric Power (Once-through cooling) self-supplied groundwater withdrawals, fresh, in Mgal/d","Thermoelectric Power (Once-through cooling) self-supplied groundwater withdrawals, saline, in Mgal/d","Thermoelectric Power (Once-through cooling) total self-supplied withdrawals, groundwater, in Mgal/d","Thermoelectric Power (Once-through cooling) self-supplied surface-water withdrawals, fresh, in Mgal/","Thermoelectric Power (Once-through cooling) self-supplied surface-water withdrawals, saline, in Mgal","Thermoelectric Power (Once-through cooling) total self-supplied withdrawals, surface water, in Mgal/","Thermoelectric Power (Once-through cooling) total self-supplied withdrawals, fresh, in Mgal/d","Thermoelectric Power (Once-through cooling) total self-supplied withdrawals, saline, in Mgal/d","Thermoelectric Power (Once-through cooling) total self-supplied withdrawals, total, in Mgal/d","Thermoelectric Power (Once-through cooling) consumptive use, fresh, in Mgal/d","Thermoelectric Power (Once-through cooling) consumptive use, saline, in Mgal/d","Thermoelectric Power (Once-through cooling) total consumptive use, in Mgal/d","Thermoelectric Power (Once-through cooling) power generated, in gigawatt-hours","Thermoelectric Power (Closed-loop cooling) self-supplied groundwater withdrawals, fresh, in Mgal/d","Thermoelectric Power (Closed-loop cooling) self-supplied groundwater withdrawals, saline, in Mgal/d","Thermoelectric Power (Closed-loop cooling) total self-supplied withdrawals, groundwater, in Mgal/d","Thermoelectric Power (Closed-loop cooling) self-supplied surface-water withdrawals, fresh, in Mgal/d","Thermoelectric Power (Closed-loop cooling) self-supplied surface-water withdrawals, saline, in Mgal/","Thermoelectric Power (Closed-loop cooling) total self-supplied withdrawals, surface water, in Mgal/d","Thermoelectric Power (Closed-loop cooling) total self-supplied withdrawals, fresh, in Mgal/d","Thermoelectric Power (Closed-loop cooling) total self-supplied withdrawals, saline, in Mgal/d","Thermoelectric Power (Closed-loop cooling) total self-supplied withdrawals, total, in Mgal/d","Thermoelectric Power (Closed-loop cooling) consumptive use, fresh, in Mgal/d","Thermoelectric Power (Closed-loop cooling) consumptive use, saline, in Mgal/d","Thermoelectric Power (Closed-loop cooling) total consumptive use, in Mgal/d","Thermoelectric Power (Closed-loop cooling) power generated, in gigawatt-hours","Mining self-supplied groundwater withdrawals, fresh, in Mgal/d","Mining self-supplied groundwater withdrawals, saline, in Mgal/d","Mining total self-supplied withdrawals, groundwater, in Mgal/d","Mining self-supplied surface-water withdrawals, fresh, in Mgal/d","Mining self-supplied surface-water withdrawals, saline, in Mgal/d","Mining total self-supplied withdrawals, surface water, in Mgal/d","Mining total self-supplied withdrawals, fresh, in Mgal/d","Mining total self-supplied withdrawals, saline, in Mgal/d","Mining total self-supplied withdrawals, in Mgal/d","Livestock self-supplied groundwater withdrawals, fresh, in Mgal/d","Livestock self-supplied surface-water withdrawals, fresh, in Mgal/d","Livestock total self-supplied withdrawals, fresh, in Mgal/d","Aquaculture self-supplied groundwater withdrawals, fresh, in Mgal/d","Aquaculture self-supplied surface-water withdrawals, fresh, in Mgal/d","Aquaculture total self-supplied withdrawals, fresh, in Mgal/d","Irrigation, Total self-supplied groundwater withdrawals, fresh, in Mgal/d","Irrigation, Total total self-supplied withdrawals, groundwater, in Mgal/d","Irrigation, Total self-supplied surface-water withdrawals, fresh, in Mgal/d","Irrigation, Total total self-supplied withdrawals, surface water, in Mgal/d","Irrigation, Total total self-supplied withdrawals, fresh, in Mgal/d","Irrigation, Total total self-supplied withdrawals, in Mgal/d","Irrigation, Total consumptive use, fresh, in Mgal/d","Irrigation, Total total consumptive use, in Mgal/d","Irrigation, Total sprinkler irrigation, in thousand acres","Irrigation, Total microirrigation, in thousand acres","Irrigation, Total surface irrigation, in thousand acres","Irrigation, Total total irrigation, in thousand acres","Irrigation, Total reclaimed wastewater, in Mgal/d","Irrigation, Crop self-supplied groundwater withdrawals for crops, fresh, in Mgal/d","Irrigation, Crop self-supplied surface-water withdrawals for crops, fresh, in Mgal/d","Irrigation, Crop total self-supplied withdrawals for crops, fresh, in Mgal/d","Irrigation, Crop consumptive use for crops, fresh, in Mgal/d","Irrigation, Crop conveyance loss for crops, in Mgal/d","Irrigation, Crop sprinkler irrigation for crops, in thousand acres","Irrigation, Crop microirrigation for crops, in thousand acres","Irrigation, Crop surface irrigation for crops, in thousand acres","Irrigation, Crop total irrigation for crops, in thousand acres","Irrigation, Crop reclaimed wastewater for crops, in Mgal/d","Irrigation, Golf Courses self-supplied groundwater withdrawals for golf courses, fresh, in Mgal/d","Irrigation, Golf Courses self-supplied surface-water withdrawals for golf courses, fresh, in Mgal/d","Irrigation, Golf Courses total self-supplied withdrawals for golf courses, fresh, in Mgal/d","Irrigation, Golf Courses consumptive use for golf courses, fresh, in Mgal/d","Irrigation, Golf Courses sprinkler irrigation for golf courses, in thousand acres","Irrigation, Golf Courses microirrigation for golf courses, in thousand acres","Irrigation, Golf Courses surface irrigation for golf courses, in thousand acres","Irrigation, Golf Courses total irrigation for golf courses, in thousand acres","Irrigation, Golf Courses reclaimed wastewater for golf courses, in Mgal/d","Hydroelectric Power instream water use, in Mgal/d","Hydroelectric Power offstream surface-water withdrawals, fresh, in Mgal/d","Hydroelectric Power power generated by instream use, in gigawatt-hours","Hydroelectric Power power generated by offstream use, in gigawatt-hours","Hydroelectric Power total power generated, in gigawatt-hours",Hydroelectric Power number of instream facilities,Hydroelectric Power number of offstream facilities,Hydroelectric Power total number of facilities,Wastewater Treatment number of wastewater facilities
35,New Mexico,49,Santa Fe County,2010,144.17,0,0,119.562,8.1,0,8.1,4.11,0,4.11,12.21,0,12.21,6.92,102,2.09,0,2.09,24.608,6.92,58,9.01,85,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.04,0.0,0.04,0.0,0,0.0,0.04,0.0,0.04,0.06,0.04,0.1,0.0,0.0,0.0,18.96,18.96,16.41,16.41,35.37,35.37,0,0,5.23,0.09,12.04,17.36,0,17.95,16.41,34.36,17.51,16.85,4.9,0.09,12.04,17.03,0,1.01,0,1.01,0,0.33,0,0,0.33,0,0,0,0,0,0,0,0,0,0
35,New Mexico,49,Santa Fe County,2015,148.686,77.158,43.33,120.488,6.41,0,6.41,4.16,0,4.16,10.57,0,10.57,6.1,88,2.25,0,2.25,28.198,6.1,51,8.35,80,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.2,0.0,0.2,0.0,0,0.0,0.2,0.0,0.2,0.06,0.05,0.11,0.0,0.0,0.0,14.81,14.81,4.5,4.5,19.31,19.31,11.81,11.81,5.15,0.03,5.8,10.98,0.74,14.37,4.5,18.87,10.7,8.06,4.64,0.03,5.8,10.47,0,0.44,0,0.44,1.11,0.51,0,0,0.51,0.74,0,0,0,0,0,0,0,0,2
35,New Mexico,51,Sierra County,2000,13.27,0,0,12.14,1.71,0,0,0.0,0,0,1.71,0,0,0,0,0.09,0,0.09,1.13,0,0,0,80,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.05,0.0,0.05,0.0,0,0.0,0.05,0.0,0.05,0.59,0.06,0.65,0.0,0.0,0.0,10.13,0,21.32,0,31.45,0,0,0,0.0,0.0,7.8,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,New Mexico,51,Sierra County,2005,12.815,11.72,0,11.72,1.78,0,1.78,0.0,0,0,1.78,0,1.78,1.09,152,0.09,0,0.09,1.095,1.09,93,1.18,82,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.07,0.0,0.07,0.0,0,0.0,0.07,0.0,0.07,0.74,0.03,0.77,0.0,0.0,0.0,11.63,0,26.25,0,37.88,0,0,0,0.0,0.32,7.4,7.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,New Mexico,51,Sierra County,2010,11.988,0,0,10.109,1.49,0,1.49,0.0,0,0,1.49,0,1.49,1.07,147,0.15,0,0.15,1.879,1.07,106,1.22,80,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.02,0.0,0.02,0.0,0,0.0,0.02,0.0,0.02,0.48,0.02,0.5,0.0,0.0,0.0,21.51,21.51,19.09,19.09,40.6,40.6,0,0,0.08,0.16,6.87,7.11,0,21.11,19.09,40.2,15.75,21.71,0,0.16,6.87,7.03,0,0.4,0,0.4,0,0.08,0,0,0.08,0,0,0,0,0,0,0,0,0,0
35,New Mexico,51,Sierra County,2015,11.282,9.24,0,9.24,1.53,0,1.53,0.0,0,0,1.53,0,1.53,1.16,166,0.16,0,0.16,2.042,1.16,126,1.32,78,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.09,0.0,0.09,0.0,0,0.0,0.09,0.0,0.09,0.37,0.02,0.39,0.0,0.0,0.0,20.12,20.12,6.64,6.64,26.76,26.76,8.72,8.72,0.1,0.07,4.7,4.87,0.15,19.69,6.64,26.33,8.34,14.64,0,0.07,4.7,4.77,0,0.43,0,0.43,0.38,0.1,0,0,0.1,0.15,366.95,0,38.15,0,38.15,1,0,1,2
35,New Mexico,53,Socorro County,2000,18.08,0,0,12.98,2.3,0,0,0.0,0,0,2.3,0,0,0,0,0.41,0,0.41,5.1,0,0,0,80,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.01,0.0,0.01,0.0,0,0.0,0.01,0.0,0.01,0.93,0.07,1.0,0.0,0.0,0.0,29.94,0,128.16,0,158.1,0,0,0,1.12,0.08,18.99,20.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,New Mexico,53,Socorro County,2005,18.148,13.03,0,13.03,2.27,0,2.27,0.0,0,0,2.27,0,2.27,1.82,174,0.41,0,0.41,5.118,1.82,140,2.23,80,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.06,0.05,1.11,0.0,0.0,0.0,30.13,0,111.66,0,141.79,0,0,0,1.12,0.08,20.77,21.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,New Mexico,53,Socorro County,2010,17.866,0,0,13.89,2.05,0,2.05,0.0,0,0,2.05,0,2.05,1.45,148,0.32,0,0.32,3.976,1.45,104,1.77,80,0.05,0,0.05,0,0,0,0.05,0,0.05,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.02,0.0,0.02,0.0,0,0.0,0.02,0.0,0.02,0.88,0.06,0.94,0.0,0.0,0.0,27.1,27.1,98.87,98.87,125.97,125.97,0,0,0.18,0.01,18.71,18.9,0,27.1,98.87,125.97,38.78,87.14,0.18,0.01,18.71,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,New Mexico,53,Socorro County,2015,17.256,11.594,0.239,11.833,1.94,0,1.94,0.05,0,0.05,1.99,0,1.99,1.42,168,0.43,0,0.43,5.423,1.42,120,1.85,79,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.21,0.0,0.21,0.0,0,0.0,0.21,0.0,0.21,1.06,0.05,1.11,0.0,0.0,0.0,24.81,24.81,77.38,77.38,102.19,102.19,39.5,39.5,0.19,0.0,19.34,19.53,0,24.33,77.38,101.71,39.19,60.84,0.11,0,19.34,19.45,0,0.48,0,0.48,0.31,0.08,0,0,0.08,0,0,0,0,0,0,0,0,0,1
35,New Mexico,55,Taos County,2000,29.98,0,0,14.62,1.91,0,0,0.08,0,0,1.99,0,0,0,0,1.23,0,1.23,15.36,0,0,0,80,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,2.27,0.0,2.27,0.47,0,0.47,2.74,0.0,2.74,0.06,0.04,0.1,0.17,2.89,3.06,1.87,0,87.03,0,88.9,0,0,0,1.0,0.0,28.75,29.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,New Mexico,55,Taos County,2005,31.722,15.28,0.19,15.47,2.08,0,2.08,0.06,0,0.06,2.14,0,2.14,1.75,138,1.3,0,1.3,16.252,1.75,113,3.05,80,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,3.18,0.0,3.18,0.87,0,0.87,4.05,0.0,4.05,0.05,0.03,0.08,0.33,5.79,6.12,2.13,0,92.45,0,94.58,0,0,0,1.36,0.0,27.83,29.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,New Mexico,55,Taos County,2010,32.937,0,0,20.178,1.87,0,1.87,0.17,0,0.17,2.04,0,2.04,1.37,101,1.02,0,1.02,12.759,1.37,68,2.39,80,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,6.07,0.0,6.07,3.98,0,3.98,10.05,0.0,10.05,0.06,0.04,0.1,10.9,0.0,10.9,1.11,1.11,81.24,81.24,82.35,82.35,0,0,0.99,0.0,26.03,27.02,0,1.09,81.24,82.33,27.81,54.51,0.94,0,26.03,26.97,0,0.02,0,0.02,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0
35,New Mexico,55,Taos County,2015,32.907,23.542,0.229,23.771,2.33,0,2.33,0.08,0,0.08,2.41,0,2.41,1.62,101,0.73,0,0.73,9.136,1.62,68,2.35,80,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.12,0.0,0.12,0.07,0,0.07,0.19,0.0,0.19,0.06,0.04,0.1,9.65,0.0,9.65,0.99,0.99,58.43,58.43,59.42,59.42,20.33,20.33,0.67,0.0,16.6,17.27,0.23,0.99,58.43,59.42,20.18,36.43,0.54,0,16.6,17.14,0,0,0,0,0.15,0.13,0,0,0.13,0.23,0,0,0,0,0,0,0,0,0
35,New Mexico,61,Valencia County,2000,66.15,0,0,32.97,5.01,0,0,0.0,0,0,5.01,0,0,0,0,3.32,0,3.32,33.18,0,0,0,100,0.04,0,0.04,0,0,0,0.04,0,0.04,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7,0.02,0.72,0.0,0.0,0.0,6.34,0,144.56,0,150.9,0,0,0,0.0,0.04,20.8,20.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,New Mexico,61,Valencia County,2005,69.417,34.6,0,34.6,5.02,0,5.02,0.0,0,0,5.02,0,5.02,4.02,145,3.48,0,3.48,34.817,4.02,116,7.5,100,0.06,0,0.06,0,0,0,0.06,0,0.06,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.78,0.03,0.81,0.0,0.0,0.0,8.01,0,156.06,0,164.07,0,0,0,0.0,0.05,22.64,22.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,New Mexico,61,Valencia County,2010,76.569,0,0,43.659,5.85,0,5.85,0.0,0,0,5.85,0,5.85,3.94,134,3.29,0,3.29,32.91,3.94,90,7.23,100,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.16,0.0,0.16,0.0,0,0.0,0.16,0.0,0.16,0.75,0.04,0.79,0.0,0.0,0.0,10.25,10.25,142.92,142.92,153.17,153.17,0,0,0.57,0.34,23.32,24.23,0,10.18,142.92,153.1,46.85,106.24,0.51,0.34,23.32,24.17,0,0.07,0,0.07,0,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0,0
35,New Mexico,61,Valencia County,2015,75.737,43.989,0,43.989,4.94,0,4.94,0.0,0,0,4.94,0,4.94,3.33,112,3.17,0,3.17,31.748,3.33,76,6.5,100,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.39,0.0,0.39,0.0,0,0.0,0.39,0.0,0.39,0.88,0.03,0.91,0.0,0.0,0.0,7.89,7.89,119.59,119.59,127.48,127.48,45.25,45.25,0.08,0.0,22.64,22.72,0,7.54,119.59,127.13,45.02,82.11,0,0,22.64,22.64,0,0.35,0,0.35,0.23,0.08,0,0,0.08,0,0,0,0,0,0,0,0,0,4
